id,road,LRPName,length,chainage,lon,lat,model_type,name,condition
1823,N106,LRP_inserted,0.0,0.0,92.0126528,22.549013549999998,link,inserted_link,NaN
1824,N106,LRP039b,423.0,36827.0,92.0133056,22.549833,bridge,Box Culvert,A
1825,N106,LRP039c,39.0,37250.0,92.0162222,22.5524444,link,Road from Kawakhali,
1826,N106,LRP039d,114.0,37289.0,92.0165278,22.5526389,bridge,Bridge start,A
1827,N106,LRP040,56.0,37403.0,92.0174438,22.5529444,link,Ranga mati 30 km,
1828,N106,LRP040a,245.0,37459.0,92.0179716,22.5530278,bridge,Box culvert,A
1829,N106,LRP_inserted,0.0,0.0,92.01891599999999,22.55359725,link,inserted_link,NaN
1830,N106,LRP040b,382.0,37704.0,92.0198604,22.5541667,bridge,Box culvert,A
1831,N106,LRP_inserted,0.0,0.0,92.0217493,22.554722249999998,link,inserted_link,NaN
1832,N106,LRP040c,368.0,38086.0,92.0236382,22.5552778,bridge,Box culvert,A
1833,N106,LRP041,683.0,38454.0,92.0266938,22.5559167,link,Rangamati 29 km,
1834,N106,LRP041a,272.0,39137.0,92.0325827,22.5585278,bridge,Box culvert,A
1835,N106,LRP042,230.0,39409.0,92.0346108,22.5597778,link,Rangamati 28 km,
1836,N106,LRP042a,401.0,39639.0,92.0359997,22.5611111,bridge,Box culvert,A
1837,N106,LRP_inserted,0.0,0.0,92.03706915000001,22.5624861,link,inserted_link,NaN
1838,N106,LRP042b,549.0,40040.0,92.0381386,22.5638611,bridge,Box culvert,A
1839,N106,LRP043,170.0,40589.0,92.0397774,22.5683882,link,Rangamati 27 km,
1840,N106,LRP043a,605.0,40759.0,92.0404997,22.569666,bridge,Ranirhat bridge,A
1841,N106,LRP_inserted,0.0,0.0,92.0416247,22.572179900000002,link,inserted_link,NaN
1842,N106,LRP043c,165.0,41364.0,92.0427497,22.5746938,bridge,Box culvert,A
1843,N106,LRP044,80.0,41529.0,92.0435552,22.5758049,link,Rangamati 26 km,
1844,N106,LRP044a,216.0,41609.0,92.0440274,22.5762493,bridge,Box culvert,A
1845,N106,LRP044b,3.0,41825.0,92.0454719,22.5774993,link,Z1617,A
1846,N106,LRP044c,163.0,42186.0,92.0476663,22.5798049,bridge,Box culvert,A
1847,N106,LRP_inserted,0.0,0.0,92.04823575,22.5802771,link,inserted_link,NaN
1848,N106,LRP044d,175.0,42349.0,92.0488052,22.5807493,bridge,Box culvert,A
1849,N106,LRP045,662.0,42524.0,92.0501389,22.5815827,link,"Rangamati 25 km,Ghagra 6 km",
1850,N106,LRP045a,416.0,43186.0,92.0558611,22.5839441,bridge,Box culvert,A
1851,N106,LRP046,398.0,43602.0,92.0595833,22.5852774,link,"Rangamati 24 km,Ghagra 6 km",
1852,N106,LRP046a,720.0,44000.0,92.0629722,22.5869163,bridge,Box culvert,A
1853,N106,LRP047,522.0,44720.0,92.0690827,22.5900274,link,"Rangamati 23 km,Ghagra 5 km",
1854,N106,LRP047a,478.0,45242.0,92.0714716,22.5935552,bridge,Bridge start,A
1855,N106,LRP048,15.0,45720.0,92.0758049,22.5942497,link,Km post missing,
1856,N106,LRP048a,435.0,45735.0,92.0758604,22.5943052,bridge,Box culvert,A
1857,N106,LRP_inserted,0.0,0.0,92.0773604,22.595652450000003,link,inserted_link,NaN
1858,N106,LRP048b,252.0,46170.0,92.0788604,22.5969997,bridge,Box culvert,A
1859,N106,LRP_inserted,0.0,0.0,92.0798604,22.59755525,link,inserted_link,NaN
1860,N106,LRP048c,298.0,46422.0,92.0808604,22.5981108,bridge,Box culvert,A
1861,N106,LRP049,2281.0,46720.0,92.0836386,22.5986386,link,Km post missing,
1862,N106,LRP051b,1.0,49001.0,92.0973886,22.6094444,bridge,Box culvert,A
1863,N106,LRP052,728.0,49637.0,92.1019722,22.6122222,link,"Rangamati 18 km,Ghagra 0 km",
1864,N106,LRP052a,243.0,50365.0,92.1027778,22.6188049,bridge,Box culvert,A
1865,N106,LRP_inserted,0.0,0.0,92.10298610000001,22.6190271,link,inserted_link,NaN
1866,N106,LRP052b,134.0,50608.0,92.1031944,22.6192493,bridge,Box culvert,A
1867,N106,LRP053,376.0,50742.0,92.1038056,22.6203604,link,Rangamati 17 km,
1868,N106,LRP053a,171.0,51118.0,92.1066111,22.6221104,bridge,Box culvert,A
1869,N106,LRP_inserted,0.0,0.0,92.10736109999999,22.6225132,link,inserted_link,NaN
1870,N106,LRP053b,367.0,51289.0,92.1081111,22.622916,bridge,Box culvert,A
1871,N106,LRP054,284.0,51656.0,92.1106667,22.6240827,link,Rangamati 16 km,
1872,N106,LRP054a,205.0,51940.0,92.1125278,22.6267216,bridge,Box culvert,A
1873,N106,LRP_inserted,0.0,0.0,92.11280554999999,22.62724935,link,inserted_link,NaN
1874,N106,LRP054b,127.0,52145.0,92.1130833,22.6277771,bridge,Box culvert,A
1875,N106,LRP_inserted,0.0,0.0,92.11294445,22.628249349999997,link,inserted_link,NaN
1876,N106,LRP054c,89.0,52272.0,92.1128056,22.6287216,bridge,Box culvert,A
1877,N106,LRP_inserted,0.0,0.0,92.1128056,22.62911045,link,inserted_link,NaN
1878,N106,LRP054d,269.0,52361.0,92.1128056,22.6294993,bridge,Box culvert,A
1879,N106,LRP_inserted,0.0,0.0,92.11323615,22.63047155,link,inserted_link,NaN
1880,N106,LRP054e,124.0,52630.0,92.1136667,22.6314438,bridge,Box Culvert`,A
1881,N106,LRP055,1656.0,52754.0,92.1146389,22.6320549,link,Information missing,
1882,N106,LRP056a,360.0,54410.0,92.1198604,22.6400552,bridge,Box culvert,A
1883,N106,LRP057,17.0,54770.0,92.1224716,22.6411663,link,Rangamati 13 km,
1884,N106,LRP057a,1022.0,54787.0,92.1224993,22.6412497,bridge,Box culvert,A
1885,N106,LRP058,1247.0,55809.0,92.1289716,22.6446108,link,Rangamati 12 km,
1886,N106,LRP059a,247.0,57056.0,92.1364163,22.6474163,bridge,Bridge start,A
1887,N106,LRP059c,9547.0,57303.0,92.1379997,22.6488886,link,"R162, Road to Khagrachari",
1888,N106,LRPE,-66850.0,66850.0,92.2018333,22.6485274,sourcesink,The road ends Infront of DC Bunglow,
1889,N2,LRPS,1536.0,0.0,90.5214438,23.7059167,link,Road Start from N1 at Katchpur,
1890,N2,LRP002a,630.0,1536.0,90.5156944,23.7182771,bridge,Bridge start,A
1891,N2,LRP003,9298.0,2166.0,90.5136667,23.723666,link,Km post missing,
1892,N2,LRP012a,12.0,11464.0,90.5685549,23.785333,intersection,Intersection with N105,
1893,N2,LRP012b,501.0,11476.0,90.5688882,23.7853886,bridge,Bridge start,A
1894,N2,LRP012d,214.0,11977.0,90.5705827,23.7856663,link,R203 to Ramchandri,
1895,N2,LRP012e,20.0,12191.0,90.5741104,23.7891108,bridge,Box culvert,A
1896,N2,LRP013,1162.0,12211.0,90.5742771,23.7892497,link,Km post broken,
1897,N2,LRP014a,838.0,13373.0,90.5808882,23.7977219,bridge,Box culvert,A
1898,N2,LRP015,132.0,14211.0,90.5860552,23.8035833,link,Km post missing,
1899,N2,LRP015a,868.0,14343.0,90.5869163,23.8044167,bridge,Box culvert,A
1900,N2,LRP016,467.0,15211.0,90.5919163,23.8108333,link,Sylhet 215 km,
1901,N2,LRP016a,3.4,15678.0,90.5946941,23.8141389,bridge,Box culvert,A
1902,N2,LRP_inserted,0.0,0.0,90.59636075,23.8158608,link,inserted_link,NaN
1903,N2,LRP016b,30.00000000000182,16189.0,90.5980274,23.8175827,bridge,Bridge start,A
1904,N2,LRP017,913.9999999999982,16219.000000000002,90.5985274,23.8180549,link,Km post missing,
1905,N2,LRP017a,78.0,17133.0,90.6041389,23.8240271,bridge,Box culvert,A
1906,N2,LRP018,754.0,17211.0,90.6045,23.8246104,link,Sylhet 213 km,
1907,N2,LRP018a,246.0,17965.0,90.6093056,23.829666,bridge,Box culvert,A
1908,N2,LRP019,737.0,18211.0,90.611,23.8313049,link,Km post missing,
1909,N2,LRP019b,273.0,18948.0,90.6158264106952,23.83620332566845,bridge,Box Culvert,A
1910,N2,LRP020,675.0,19221.0,90.6176104,23.8380552,link,Sylhet 211 km,
1911,N2,LRP020a,325.0,19896.0,90.6225549,23.8420274,bridge,Box culvert,A
1912,N2,LRP021,288.0,20221.0,90.6249993,23.8439163,link,Sylhet 210 km,
1913,N2,LRP021a,4.0,20509.0,90.6272216,23.8455274,bridge,Box culvert,A
1914,N2,LRP_inserted,0.0,0.0,90.62940215,23.8476941,link,inserted_link,NaN
1915,N2,LRP021b,8.0,21171.0,90.6315827,23.8498608,bridge,Box culvert,A
1916,N2,LRP022,926.0,21221.0,90.6318604,23.8501944,link,Sylhet 209 km,
1917,N2,LRP022a,79.0,22147.0,90.6386941,23.8552222,bridge,Box culvert,A
1918,N2,LRP023,1322.0,22226.0,90.6394997,23.8554444,link,Sylhet 208 km,
1919,N2,LRP024a,646.0,23548.0,90.6522778,23.8551389,bridge,Box culvert,A
1920,N2,LRP_inserted,0.0,0.0,90.65541669999999,23.854986099999998,link,inserted_link,NaN
1921,N2,LRP024b,4.0,24194.0,90.6585556,23.8548333,bridge,Box culvert,A
1922,N2,LRP025,469.0,24226.0,90.6589167,23.8548056,link,Sylhet 206 km,
1923,N2,LRP025a,4.0,24695.0,90.6635,23.8544722,bridge,Box culvert,A
1924,N2,LRP_inserted,0.0,0.0,90.66540245,23.85419445,link,inserted_link,NaN
1925,N2,LRP025b,2.0,25094.0,90.6673049,23.8539167,bridge,Box culvert,A
1926,N2,LRP026,3177.0,25236.0,90.6686938,23.8536111,link,Sylhet 205 km,
1927,N2,LRP029a,503.0,28413.0,90.6666389,23.8774438,bridge,Box culvert,A
1928,N2,LRP_inserted,0.0,0.0,90.66659725,23.879666,link,inserted_link,NaN
1929,N2,LRP029b,310.0,28916.0,90.6665556,23.8818882,bridge,Box culvert,A
1930,N2,LRP030,90.0,29226.0,90.6658056,23.8846108,link,Sylhet 201 km,
1931,N2,LRP030a,909.0,29316.0,90.6655278,23.8853608,bridge,Box culvert,A
1932,N2,LRP030b,251.0,30225.0,90.6644167,23.8934163,link,"R301 to Ghorashal, Z2047 to Ghorashal / Sylhet 200 km",
1933,N2,LRP031a,517.0,30476.0,90.6667771,23.8936386,bridge,Bridge start,A
1934,N2,LRP_inserted,0.0,0.0,90.6692771,23.8939719,link,inserted_link,NaN
1935,N2,LRP031c,31.72,30993.0,90.6717771,23.8943052,bridge,Box culvert,A
1936,N2,LRP032,10.0,31226.0,90.6740271,23.8950274,link,Km post missing,
1937,N2,LRP032a,1020.0,31236.0,90.6740827,23.8950552,bridge,Box culvert,A
1938,N2,LRP033,665.0,32256.0,90.6825549,23.8994163,link,Sylhet 198 km,
1939,N2,LRP033a,335.0,32921.0,90.6851386,23.9048611,bridge,Box culvert,A
1940,N2,LRP034,688.0,33256.0,90.6864719,23.9076667,link,Km post missing,
1941,N2,LRP034b,322.0,33944.0,90.6894163,23.9131389,bridge,Box culvert,A
1942,N2,LRP035,425.0,34266.0,90.6913886,23.9154167,link,Sylhet 196 km,
1943,N2,LRP035a,474.0,34691.0,90.6939719,23.9183882,bridge,Box culvert,A
1944,N2,LRP_inserted,0.0,0.0,90.69543024999999,23.9200271,link,inserted_link,NaN
1945,N2,LRP035b,12.7,35165.0,90.6968886,23.921666,bridge,Box culvert,A
1946,N2,LRP036,245.0,35266.0,90.6975552,23.9224716,link,Km post broken,
1947,N2,LRP036a,755.0,35511.0,90.699083,23.924166,bridge,Box culvert,A
1948,N2,LRP037,164.0,36266.0,90.7036389,23.922666,link,Km post missing,
1949,N2,LRP037a,836.0,36430.0,90.7045833,23.9307216,bridge,Bridge start,A
1950,N2,LRP038,263.0,37266.0,90.7098056,23.9367219,link,Km post missing,
1951,N2,LRP038a,61.3,37529.0,90.7100278,23.9390552,bridge,Bridge start,A
1952,N2,LRP_inserted,0.0,0.0,90.70998610000001,23.940916299999998,link,inserted_link,NaN
1953,N2,LRP038c,3.0,37942.0,90.7099444,23.9427774,bridge,Box culvert,A
1954,N2,LRP039,21.0,38266.0,90.71075,23.9454441,link,Sylhet 192 km,
1955,N2,LRP039a,12.6,38287.0,90.7108333,23.9456108,bridge,Box culvert,A
1956,N2,LRP_inserted,0.0,0.0,90.71284991378958,23.949263643820224,link,inserted_link,NaN
1957,N2,LRP039b,85.0,39181.0,90.71486652757916,23.95291648764045,bridge,Box culvert,A
1958,N2,LRP040,253.0,39266.0,90.71525,23.9536111,link,Sylhet 191 km,
1959,N2,LRP040a,3.4,39519.0,90.7163333,23.9556111,bridge,Box culvert,A
1960,N2,LRP_inserted,0.0,0.0,90.71749466044177,23.957709764658635,link,inserted_link,NaN
1961,N2,LRP040b,3.0,40044.0,90.71865602088354,23.95980842931727,bridge,Box culvert,A
1962,N2,LRP041,230.0,40266.0,90.7196382,23.9615833,link,Km post missing,
1963,N2,LRP041a,258.0,40496.0,90.7206382,23.9634167,bridge,Box culvert,A
1964,N2,LRP_inserted,0.0,0.0,90.72120765,23.964444450000002,link,inserted_link,NaN
1965,N2,LRP041b,3.0,40754.0,90.7217771,23.9654722,bridge,Box culvert,A
1966,N2,LRP042,40.0,41266.0,90.7242216,23.9695549,link,Sylhet 189 km,
1967,N2,LRP042a,1.8,41306.0,90.72445595235732,23.96983612084367,bridge,Box culvert,A
1968,N2,LRP_inserted,0.0,0.0,90.72551932617866,23.971112160421836,link,inserted_link,NaN
1969,N2,LRP042b,427.0,41669.0,90.7265827,23.9723882,bridge,Box culvert,A
1970,N2,LRP_inserted,0.0,0.0,90.72784655,23.9738882,link,inserted_link,NaN
1971,N2,LRP042c,170.0,42096.0,90.7291104,23.9753882,bridge,Box culvert,A
1972,N2,LRP043,183.0,42266.0,90.730166,23.9766382,link,Km post missing,
1973,N2,LRP043a,2.0,42449.0,90.7312771,23.977916,bridge,Box culvert,A
1974,N2,LRP043b,159.0,43097.0,90.7333886,23.9802216,link,"R310 to Gazipur ,R211 to Shibpur",
1975,N2,LRP043c,30.0,43256.0,90.7347774,23.9803882,bridge,Box culvert,A
1976,N2,LRP044,160.0,43286.0,90.7381941,23.981416,link,Sylhet 187 km,
1977,N2,LRP044a,2.5,43446.0,90.7396663,23.9818604,bridge,Box culvert,A
1978,N2,LRP044b,452.0,43747.0,90.7424441,23.9827771,link,Z2033,
1979,N2,LRP044c,4.0,44199.0,90.7457774,23.9853886,bridge,Box culvert,A
1980,N2,LRP045,330.0,44286.0,90.7463886,23.9859441,link,Sylhet 186 km,
1981,N2,LRP045a,670.0,44616.0,90.7487219,23.9880274,bridge,Box culvert,A
1982,N2,LRP046,558.0,45286.0,90.7543611,23.9911941,link,Sylhet 185 km,
1983,N2,LRP046a,95.5,45844.0,90.7590833,23.9936941,bridge,Bridge start,A
1984,N2,LRP_inserted,0.0,0.0,90.76079165,23.994638549999998,link,inserted_link,NaN
1985,N2,LRP046c,10.3,46256.0,90.7625,23.995583,bridge,Box culvert,A
1986,N2,LRP047,140.0,46296.0,90.7628333,23.9957497,link,Sylhet 184 km,
1987,N2,LRP047a,3.9,46436.0,90.7640278,23.9963886,bridge,Box culvert,A
1988,N2,LRP_inserted,0.0,0.0,90.7651111,23.996958,link,inserted_link,NaN
1989,N2,LRP047b,608.0,46693.0,90.7661944,23.9975274,bridge,Box culvert,A
1990,N2,LRP048,10.0,47301.0,90.7713882,24.0002222,link,Sylhet 183 km,
1991,N2,LRP048a,9.6,47311.0,90.7714716,24.0002222,bridge,Box culvert,A
1992,N2,LRP_inserted,0.0,0.0,90.7755966,24.0014861,link,inserted_link,NaN
1993,N2,LRP048b,9.5,48196.0,90.7797216,24.00275,bridge,Box culvert,A
1994,N2,LRP049,969.0,48301.0,90.7806938,24.0030278,link,Sylhet 182 km,
1995,N2,LRP049a,51.0,49270.0,90.7891941,24.0066944,bridge,Box culvert,A
1996,N2,LRP050,368.0,49321.0,90.7896108,24.0069722,link,Information missing,
1997,N2,LRP050a,3.0,49689.0,90.7924719,24.0089167,bridge,Box culvert,A
1998,N2,LRP051,752.0,50421.0,90.7983052,24.0127778,link,Sylhet 180 km,
1999,N2,LRP051a,148.0,51173.0,90.8042778,24.0167493,bridge,Box culvert,A
2000,N2,LRP052,600.0,51321.0,90.8054167,24.0174993,link,Sylhet 179 km,
2001,N2,LRP052a,11.0,51921.0,90.81025,24.0205549,bridge,Box culvert,A
2002,N2,LRP053,713.0,52321.0,90.8135,24.0226104,link,Sylhet 178 km,
2003,N2,LRP053a,7.3,53034.0,90.8192216,24.0262493,bridge,Box culvert,A
2004,N2,LRP054,181.0,53326.0,90.8215827,24.0277771,link,Sylhet 177 km,
2005,N2,LRP054a,7.25,53507.0,90.8232493,24.0288327,bridge,Box culvert,A
2006,N2,LRP_inserted,0.0,0.0,90.82636045000001,24.03073545,link,inserted_link,NaN
2007,N2,LRP054b,3.5,54298.0,90.8294716,24.0326382,bridge,Box culvert,A
2008,N2,LRP055,728.0,54326.0,90.8297493,24.0328049,link,Sylhet 176 km,
2009,N2,LRP055b,4.0,55054.0,90.8356663,24.0364719,bridge,Box culvert,A
2010,N2,LRP056,160.0,55326.0,90.8378886,24.0378052,link,Sylhet 175 km,
2011,N2,LRP056a,4.0,55486.0,90.8391941,24.0386108,bridge,Box cuylvert,A
2012,N2,LRP_inserted,0.0,0.0,90.8410552,24.039346899999998,link,inserted_link,NaN
2013,N2,LRP056b,18.9,55904.0,90.8429163,24.040083,bridge,Bridge start,A
2014,N2,LRP057,171.0,56326.0,90.8473886,24.0411386,link,Km post missing,
2015,N2,LRP057a,3.5,56497.0,90.848583,24.0414441,bridge,Box culvert,A
2016,N2,LRP_inserted,0.0,0.0,90.84936095,24.04162465,link,inserted_link,NaN
2017,N2,LRP057b,3.5,56653.0,90.8501389,24.0418052,bridge,Box culvert,A
2018,N2,LRP_inserted,0.0,0.0,90.8519861,24.0421941,link,inserted_link,NaN
2019,N2,LRP057c,3.5,57044.0,90.8538333,24.042583,bridge,Box culvert,B
2020,N2,LRP058,709.0,57326.0,90.8565278,24.0431941,link,Sylhet 173 km,
2021,N2,LRP058a,266.0,58035.0,90.8621389,24.0469163,bridge,Bridge start,A
2022,N2,LRP_inserted,0.0,0.0,90.863125,24.0476663,link,inserted_link,NaN
2023,N2,LRP058c,38.7,58301.0,90.8641111,24.0484163,bridge,Bridge start,A
2024,N2,LRP059,80.0,58426.0,90.8650833,24.0491941,link,Sylhet 172 km,
2025,N2,LRP059a,4.0,58506.0,90.8656389,24.0496663,bridge,Box culvert,A
2026,N2,LRP059b,516.0,58926.0,90.8693327,24.0514167,link,Road to Rajpur (Z2041),
2027,N2,LRP060a,40.5,59442.0,90.874166,24.0514722,bridge,Bridge start,A
2028,N2,LRP_inserted,0.0,0.0,90.8765132,24.051486099999998,link,inserted_link,NaN
2029,N2,LRP060c,7.3,59921.0,90.8788604,24.0515,bridge,Box culvert,A
2030,N2,LRP061,330.0,60333.0,90.8829438,24.0515833,link,Sylhet 170 km,
2031,N2,LRP061a,7.3,60663.0,90.8861386,24.0518889,bridge,Box culvert,A
2032,N2,LRP062,629.0,61338.0,90.8927497,24.0525,link,Sylhet 169 km,
2033,N2,LRP062a,13.65,61967.0,90.8988608,24.0529167,bridge,Bridge start,A
2034,N2,LRP063,107.0,62338.0,90.9025,24.0532222,link,Sylhet 168 km,
2035,N2,LRP063a,13.1,62445.0,90.9035556,24.0533056,bridge,Bridge start,A
2036,N2,LRP064,419.0,63348.0,90.9124167,24.054,link,Sylhet 167 km,
2037,N2,LRP064a,4.0,63767.0,90.9164722,24.0543056,bridge,Box culvert,A
2038,N2,LRP064b,11.6,63969.0,90.9184716,24.0545,link,Z2032 to Belabo,A
2039,N2,LRP064c,79.00000000000728,64263.99999999999,90.9213049,24.0547222,bridge,Bridge start,A
2040,N2,LRP065,1778.0,64343.0,90.9220827,24.0547778,link,Sylhet 166 km,
2041,N2,LRP066a,3.6,66121.0,90.9396108,24.0560278,bridge,Box culvert,A
2042,N2,LRP067,435.0,66333.0,90.9416941,24.0561667,link,Sylhet 164 km,
2043,N2,LRP067a,15.85,66768.0,90.9459163,24.0565833,bridge,Bridge start,A
2044,N2,LRP_inserted,0.0,0.0,90.94740245,24.05666665,link,inserted_link,NaN
2045,N2,LRP067c,4.0,67073.0,90.9488886,24.05675,bridge,Box culvert,A
2046,N2,LRP068,210.0,67333.0,90.9513889,24.0569167,link,Sylhet 163 km,
2047,N2,LRP068a,260.0,67543.0,90.9534167,24.0569167,bridge,Box culvert,A
2048,N2,LRP_inserted,0.0,0.0,90.95469445,24.05695835,link,inserted_link,NaN
2049,N2,LRP068b,295.0,67803.0,90.9559722,24.057,bridge,Box culvert,A
2050,N2,LRP069,258.0,68098.0,90.9587778,24.0575556,link,Sylhet 162 km,
2051,N2,LRP069a,742.0,68356.0,90.9612222,24.0576111,bridge,Bridge start,A
2052,N2,LRP070,117.0,69098.0,90.9685271,24.0570833,link,Km post missing,
2053,N2,LRP070a,4.0,69215.0,90.9696382,24.0570278,bridge,Bridge start,A
2054,N2,LRP_inserted,0.0,0.0,90.9719993,24.0566667,link,inserted_link,NaN
2055,N2,LRP070c,6.0,69706.0,90.9743604,24.0563056,bridge,Box culvert,A
2056,N2,LRP_inserted,0.0,0.0,90.974791,24.05625,link,inserted_link,NaN
2057,N2,LRP070d,301.0,69797.0,90.9752216,24.0561944,bridge,Box culvert,A
2058,N2,LRP071,1540.0,70098.0,90.9783327,24.0558611,link,Km post missing,
2059,N2,LRP072a,14.0,71638.0,90.9901108,24.0508333,bridge,Box Culvert,A
2060,N2,LRP_inserted,0.0,0.0,90.99090245,24.049833149999998,link,inserted_link,NaN
2061,N2,LRP072b,277.0,71821.0,90.9916941,24.048833,bridge,Bhairab Bridge,A
2062,N2,LRP073,934.0,72098.0,90.9934997,24.047083,link,Km post missing,
2063,N2,LRP073a,66.0,73032.0,90.9998052,24.0409997,bridge,Bridge end,A
2064,N2,LRP074,275.0,73098.0,91.0002778,24.0405552,link,Km post missing,
2065,N2,LRP074a,6.1,73373.0,91.0023611,24.0390274,bridge,Over pass,A
2066,N2,LRP074b,334.0,73533.0,91.0037778,24.0387219,link,Road to Nabinagar (Z2031),
2067,N2,LRP074d,65.0,73867.0,91.0067778,24.0376386,bridge,Box Culvert,A
2068,N2,LRP_inserted,0.0,0.0,91.0070417,24.0374719,link,inserted_link,NaN
2069,N2,LRP074e,166.0,73932.0,91.0073056,24.0373052,bridge,Box Culvert,A
2070,N2,LRP075,449.0,74098.0,91.0090278,24.0368608,link,Km post missing,
2071,N2,LRP075a,271.0,74547.0,91.01325,24.0360274,bridge,Box culvert,A
2072,N2,LRP_inserted,0.0,0.0,91.01455555,24.03623575,link,inserted_link,NaN
2073,N2,LRP075b,261.0,74818.0,91.0158611,24.0364441,bridge,Box culvert,A
2074,N2,LRP_inserted,0.0,0.0,91.01711075,24.03666635,link,inserted_link,NaN
2075,N2,LRP075c,19.0,75079.0,91.0183604,24.0368886,bridge,Box culvert,A
2076,N2,LRP076,582.0,75098.0,91.0185271,24.0368886,link,Km post missing,
2077,N2,LRP076a,3.15,75680.0,91.0241382,24.0379441,bridge,Bridge start,A
2078,N2,LRP077,16.0,76098.0,91.0280827,24.0386941,link,Km post missing,
2079,N2,LRP077a,984.0,76114.0,91.0281938,24.0386941,bridge,Box culvert,A
2080,N2,LRP078,575.0,77098.0,91.0299716,24.0390274,link,Sylhet 154 km,
2081,N2,LRP078a,12.3,77673.0,91.0354997,24.0401663,bridge,Box culvert,A
2082,N2,LRP_inserted,0.0,0.0,91.0369858,24.040444100000002,link,inserted_link,NaN
2083,N2,LRP078b,108.0,77990.0,91.0384719,24.0407219,bridge,Box culvert,A
2084,N2,LRP079,940.0,78098.0,91.0395552,24.0408886,link,Sylhet 153 km,
2085,N2,LRP079a,3.1,79038.0,91.048583,24.0426108,bridge,Box culvert,A
2086,N2,LRP080,926.0,79098.0,91.0491941,24.0426941,link,Sylhet 152 km,
2087,N2,LRP080a,74.0,80024.0,91.0581944,24.0437219,bridge,Box culvert,A
2088,N2,LRP081,518.0,80098.0,91.059,24.0437774,link,Km post missing,
2089,N2,LRP081a,9.5,80616.0,91.0640556,24.0443886,bridge,Box culvert,A
2090,N2,LRP_inserted,0.0,0.0,91.06591635000001,24.0446108,link,inserted_link,NaN
2091,N2,LRP081b,6.1,80996.0,91.0677771,24.044833,bridge,Box culvert,A
2092,N2,LRP082,592.0,81098.0,91.0687493,24.0449441,link,Sylhet 150 km,
2093,N2,LRP082a,418.0,81690.0,91.074416,24.0456941,bridge,Box culvert,A
2094,N2,LRP_inserted,0.0,0.0,91.0764299,24.0459441,link,inserted_link,NaN
2095,N2,LRP082b,10.0,82108.0,91.0784438,24.0461941,bridge,Box culvert,A
2096,N2,LRP083,1563.0,82118.0,91.0786382,24.0461941,link,Sylhet 149 km,
2097,N2,LRP084a,3.6,83681.0,91.0937497,24.0480274,bridge,Box culvert,A
2098,N2,LRP085,45.0,84103.0,91.09796662762312,24.04852946252677,link,Sylhet 147 km,
2099,N2,LRP085a,950.0,84148.0,91.0984163,24.048583,bridge,Box culvert,A
2100,N2,LRP_inserted,0.0,0.0,91.10302759999999,24.049138550000002,link,inserted_link,NaN
2101,N2,LRP085b,15.0,85098.0,91.1076389,24.0496941,bridge,Box culvert,A
2102,N2,LRP086,1035.4,85113.0,91.10775,24.0497219,link,Sylhet 146 km,
2103,N2,LRP087b,86.0,86810.0,91.1186938,24.0584167,bridge,Bridge start,A
2104,N2,LRP088,924.0,86896.0,91.1195271,24.0583333,link,Sylhet 144 km,
2105,N2,LRP088a,76.0,87820.0,91.1285271,24.0571667,bridge,Box culvert,A
2106,N2,LRP089,887.0,87896.0,91.1292216,24.0570556,link,Sylhet 143 km,
2107,N2,LRP089a,17.5,88783.0,91.1378608,24.0558889,bridge,Bridge start,A
2108,N2,LRP090,643.0,88896.0,91.1389719,24.0557778,link,Sylhet 142 km,
2109,N2,LRP090a,357.0,89539.0,91.1451941,24.0549722,bridge,Bridge start,A
